STATION,NAME,DATE,AWND,AWND_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-16,1.79,",,W",0,"T,,W",72,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-17,1.79,",,W",0,",,W",75,",,W",40,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-18,2.46,",,W",0,",,W",77,",,W",37,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-19,4.25,",,W",0,",,W",60,",,W",32,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-20,3.8,",,W",0,",,W",72,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-21,5.82,",,W",0.01,",,W",79,",,W",62,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-22,9.17,",,W",0,",,W",75,",,W",44,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-23,2.01,",,W",0,",,W",70,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-24,2.68,",,W",0,",,W",73,",,W",36,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-25,3.13,",,W",0.32,",,W",62,",,W",45,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-26,4.47,",,W",0.01,",,W",74,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-27,1.79,",,W",0,",,W",85,",,W",43,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-28,3.36,",,W",0,",,W",85,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-29,2.01,",,W",0,",,W",76,",,W",56,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-09-30,4.92,",,W",0.13,",,W",59,",,W",56,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-01,6.26,",,W",1.08,",,W",60,",,W",57,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-02,6.71,",,W",0.21,",,W",59,",,W",44,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-03,3.36,",,W",0.02,",,W",59,",,W",44,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-04,6.04,",,W",0.1,",,W",67,",,W",55,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-05,4.92,",,W",0,",,W",63,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-06,3.36,",,W",0,",,W",67,",,W",32,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-07,7.83,",,W",0,",,W",73,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-08,6.93,",,W",0.1,",,W",75,",,W",50,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-09,5.14,",,W",0,",,W",67,",,W",37,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-10,2.24,",,W",0,",,W",65,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-11,1.34,",,W",0.35,",,W",52,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-12,2.24,",,W",0,",,W",63,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-13,3.36,",,W",0,",,W",67,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-14,6.71,",,W",0,"T,,W",76,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-15,7.16,",,W",0,"T,,W",80,",,W",66,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-16,7.16,",,W",1.03,",,W",73,",,W",61,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-17,5.82,",,W",,,73,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-18,5.82,",,W",0.01,",,W",71,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-19,6.71,",,W",0,",,W",59,",,W",40,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-20,3.8,",,W",0,",,W",57,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-21,3.58,",,W",0.01,",,W",65,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-22,10.29,",,W",2.1,",,W",58,",,W",52,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-23,11.63,",,W",0.74,",,W",58,",,W",51,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-24,6.49,",,W",0.03,",,W",55,",,W",45,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-25,4.7,",,W",0,",,W",68,",,W",38,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-26,7.83,",,W",0,",,W",60,",,W",40,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-27,5.37,",,W",0,",,W",65,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-28,3.58,",,W",0,",,W",70,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-29,6.71,",,W",0.05,",,W",73,",,W",53,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-30,2.91,",,W",0,",,W",62,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-10-31,3.8,",,W",0,",,W",56,",,W",32,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-01,9.4,",,W",0.69,",,W",50,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-02,12.75,",,W",0.7,",,W",42,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-03,7.61,",,W",0,",,W",53,",,W",32,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-04,2.91,",,W",0,",,W",65,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-05,4.92,",,W",0,",,W",68,",,W",42,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-06,2.01,",,W",0.34,",,W",51,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-07,7.61,",,W",0,"T,,W",51,",,W",38,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-08,5.37,",,W",0,",,W",48,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-09,3.13,",,W",0,",,W",58,",,W",29,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-10,2.01,",,W",0,",,W",60,",,W",26,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-11,2.91,",,W",0,",,W",63,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-12,2.68,",,W",0,",,W",62,",,W",44,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-13,3.8,",,W",0.02,",,W",53,",,W",27,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-14,4.92,",,W",0.29,",,W",45,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-15,3.36,",,W",0,",,W",40,",,W",19,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-16,1.12,",,W",0,"T,,W",43,",,W",16,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-17,4.47,",,W",1.59,",,W",61,",,W",37,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-18,8.72,",,W",0,"T,,W",53,",,W",26,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-19,6.26,",,W",0,",,W",38,",,W",21,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-20,6.71,",,W",0,",,W",49,",,W",25,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-21,8.28,",,W",0,",,W",37,",,W",25,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-22,8.5,",,W",0,",,W",45,",,W",21,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-23,6.04,",,W",0,"T,,W",59,",,W",32,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-24,12.3,",,W",0.81,",,W",66,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-25,6.26,",,W",0,",,W",64,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-26,7.16,",,W",2.08,",,W",46,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-27,5.37,",,W",0.06,",,W",41,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-28,6.26,",,W",0.02,",,W",38,",,W",24,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-29,2.68,",,W",0,",,W",36,",,W",17,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-11-30,7.83,",,W",0,",,W",57,",,W",29,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-01,7.16,",,W",0,"T,,W",66,",,W",43,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-02,6.04,",,W",0.07,",,W",43,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-03,8.05,",,W",0.16,",,W",52,",,W",40,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-04,4.7,",,W",0,",,W",46,",,W",22,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-05,3.36,",,W",0.06,",,W",45,",,W",20,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-06,4.47,",,W",1.11,",,W",50,",,W",39,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-07,11.63,",,W",0.19,",,W",40,",,W",26,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-08,6.49,",,W",0,"T,,W",34,",,W",22,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-09,8.5,",,W",2.43,",,W",57,",,W",31,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-10,3.36,",,W",0.32,",,W",51,",,W",39,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-11,6.93,",,W",0,"T,,W",40,",,W",32,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-12,4.92,",,W",0,",,W",41,",,W",25,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-13,5.14,",,W",0,",,W",43,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-14,3.58,",,W",0,",,W",47,",,W",24,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-15,0.89,",,W",0,",,W",45,",,W",22,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-16,0,",,W",0,",,W",43,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-17,4.7,",,W",0.45,",,W",49,",,W",41,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-18,8.05,",,W",0.01,",,W",44,",,W",33,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-19,3.8,",,W",0,",,W",37,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-20,3.58,",,W",0.03,",,W",36,",,W",24,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-21,3.13,",,W",0.09,",,W",36,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-22,2.68,",,W",0.01,",,W",47,",,W",34,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-23,5.59,",,W",0.26,",,W",48,",,W",39,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-24,4.47,",,W",0.63,",,W",66,",,W",46,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-25,9.4,",,W",0.21,",,W",64,",,W",43,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-26,4.92,",,W",0,",,W",51,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-27,3.13,",,W",0,",,W",54,",,W",26,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-28,7.16,",,W",0.06,",,W",53,",,W",40,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-29,4.47,",,W",0,",,W",44,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-30,3.36,",,W",0,",,W",31,",,W",12,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2014-12-31,2.68,",,W",0,",,W",31,",,W",9,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-01,8.05,",,W",0,",,W",37,",,W",14,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-02,8.05,",,W",0,",,W",43,",,W",25,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-03,3.58,",,W",0.54,",,W",38,",,W",19,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-04,6.04,",,W",0.44,",,W",55,",,W",35,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-05,13.42,",,W",0,",,W",51,",,W",17,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-06,3.58,",,W",0,"T,,W",19,",,W",10,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-07,9.17,",,W",0,"T,,W",25,",,W",5,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-08,7.16,",,W",0,",,W",22,",,W",0,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-09,6.71,",,W",0,"T,,W",38,",,W",8,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-10,3.8,",,W",0,",,W",25,",,W",3,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-11,3.13,",,W",0,",,W",36,",,W",3,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-12,4.47,",,W",0.38,",,W",41,",,W",36,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-13,7.83,",,W",0,",,W",36,",,W",12,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-14,5.59,",,W",0,"T,,W",26,",,W",18,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-15,5.82,",,W",0.04,",,W",30,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-16,8.5,",,W",0,",,W",40,",,W",17,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-17,4.25,",,W",0,",,W",25,",,W",5,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-18,8.28,",,W",0.22,",,W",55,",,W",17,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-19,7.61,",,W",0,",,W",45,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-20,7.61,",,W",0,",,W",39,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-21,1.57,",,W",0,",,W",35,",,W",13,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-22,2.24,",,W",0,"T,,W",40,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-23,5.82,",,W",0,",,W",38,",,W",20,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-24,6.71,",,W",0.76,",,W",36,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-25,8.5,",,W",0,",,W",39,",,W",23,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-26,8.5,",,W",0.27,",,W",31,",,W",16,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-27,15.43,",,W",0.33,",,W",29,",,W",15,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-28,5.59,",,W",0,"T,,W",26,",,W",1,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-29,1.79,",,W",0,"T,,W",36,",,W",-9,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-30,6.49,",,W",0.06,",,W",35,",,W",22,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-01-31,14.32,",,W",0,"T,,W",24,",,W",13,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-01,5.37,",,W",0,"T,,W",33,",,W",2,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-02,9.17,",,W",0.75,",,W",34,",,W",12,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-03,6.26,",,W",0,",,W",25,",,W",-3,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-04,5.14,",,W",0,",,W",40,",,W",-6,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-05,9.4,",,W",0.01,",,W",39,",,W",10,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-06,5.59,",,W",0,"T,,W",23,",,W",-5,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-07,4.03,",,W",0.02,",,W",29,",,W",15,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-08,4.47,",,W",0.25,",,W",36,",,W",18,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-09,8.95,",,W",0.4,",,W",32,",,W",19,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-10,8.5,",,W",0.01,",,W",31,",,W",18,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-11,8.72,",,W",0,"T,,W",30,",,W",20,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-12,3.58,",,W",0,"T,,W",33,",,W",11,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-13,9.17,",,W",0,"T,,W",25,",,W",-7,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-14,4.25,",,W",0.29,",,W",29,",,W",-14,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-15,14.32,",,W",0.27,",,W",24,",,W",0,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-16,11.86,",,W",0,",,W",21,",,W",-3,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-17,3.58,",,W",0.02,",,W",23,",,W",9,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-18,2.46,",,W",0,"T,,W",32,",,W",10,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-19,7.83,",,W",0.07,",,W",29,",,W",9,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-20,10.74,",,W",0,",,W",19,",,W",-2,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-21,5.37,",,W",0.23,",,W",38,",,W",-16,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-22,1.34,",,W",0.37,",,W",40,",,W",29,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-23,8.72,",,W",0,"T,,W",31,",,W",5,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-24,3.13,",,W",0,"T,,W",19,",,W",-12,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-25,6.04,",,W",0.09,",,W",36,",,W",3,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-26,6.04,",,W",0.02,",,W",25,",,W",14,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-27,2.24,",,W",0,",,W",30,",,W",-3,",,W",1,",,W",,,,,1,",,W"
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-02-28,2.01,",,W",0,"T,,W",30,",,W",-11,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-01,2.68,",,W",0.35,",,W",31,",,W",-6,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-02,8.5,",,W",0,"T,,W",37,",,W",24,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-03,6.26,",,W",0.31,",,W",37,",,W",1,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-04,7.16,",,W",0.14,",,W",45,",,W",37,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-05,4.03,",,W",0.5,",,W",38,",,W",19,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-06,4.7,",,W",0,",,W",25,",,W",-2,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-07,5.59,",,W",0,"T,,W",35,",,W",-2,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-08,3.58,",,W",0,"T,,W",45,",,W",12,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-09,5.82,",,W",0,",,W",50,",,W",14,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-10,3.58,",,W",0.22,",,W",51,",,W",18,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-11,6.93,",,W",0.07,",,W",59,",,W",37,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-12,10.96,",,W",0,",,W",41,",,W",25,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-13,5.82,",,W",0,",,W",41,",,W",21,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-14,3.58,",,W",1.12,",,W",46,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-15,9.4,",,W",0.08,",,W",45,",,W",29,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-16,5.82,",,W",0,",,W",46,",,W",28,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-17,8.72,",,W",0.2,",,W",52,",,W",30,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-18,14.99,",,W",0,",,W",33,",,W",22,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-19,9.4,",,W",0,",,W",35,",,W",18,",,W",,,,,,,,
USW00054777,"TAUNTON MUNICIPAL AIRPORT, MA US",2015-03-20,1.57,",,W",0.05,",,W",34,",,W",12,",,W",,,,,,,,
