week_num,trap type,Average_MEL
2019-31,BG Sentinel Trap with BG-Lure,0
2019-31,Gravid Trap,0.1
2019-31,Light - CDC Miniature Light Trap - (Trap Failure),1
2019-31,Resting Box,16
2019-32,500cc CO2 - CDC Miniature Light Trap,108.27692307692308
2019-32,BG Sentinel Trap with BG-Lure,0
2019-32,Gravid Trap,0
2019-32,Resting Box,13
2019-32,Trap failure,0
2019-33,500cc CO2 - CDC Miniature Light Trap,109.48275862068965
2019-33,Gravid Trap,0.15384615384615385
2019-33,Resting Box,20
2019-33,UV with CO2- Ultraviolet Miniature Light Trap with CO2,1239
2019-34,500cc CO2 - CDC Miniature Light Trap,81.91666666666667
2019-34,BG Sentinel Trap with BG-Lure,0
2019-34,Gravid Trap,0.4
2019-34,Resting Box,5
2019-35,500cc CO2 - CDC Miniature Light Trap,20.25925925925926
2019-35,Gravid Trap,0.18181818181818182
2019-35,Resting Box,26
2019-36,500cc CO2 - CDC Miniature Light Trap,54.2
2019-36,BG Sentinel Trap with BG-Lure,0
2019-36,Gravid Trap,0.6666666666666666
2019-36,Resting Box,16.75
2019-37,500cc CO2 - CDC Miniature Light Trap,36
2019-37,Gravid Trap,0
2019-37,Resting Box,10.75
2019-38,500cc CO2 - CDC Miniature Light Trap,29.583333333333332
2019-38,BG Sentinel Trap with BG-Lure,0
2019-38,Gravid Trap,0.7
2019-38,Resting Box,11.333333333333334
2019-39,500cc CO2 - CDC Miniature Light Trap,17.210526315789473
2019-39,BG Sentinel Trap with BG-Lure,0
2019-39,Gravid Trap,0
2019-39,Resting Box,6.333333333333333
2019-40,500cc CO2 - CDC Miniature Light Trap,29.333333333333332
2019-40,BG Sentinel Trap with BG-Lure,0
2019-40,Gravid Trap,0.2
2019-40,Resting Box,3.5
2019-41,500cc CO2 - CDC Miniature Light Trap,40.6
2020-17,500cc CO2 - CDC Miniature Light Trap,0
2020-17,Gravid Trap,0
2020-18,500cc CO2 - CDC Miniature Light Trap,0
2020-19,500cc CO2 - CDC Miniature Light Trap,0
2020-19,Resting Box,0
2020-21,500cc CO2 - CDC Miniature Light Trap,0.3333333333333333
2020-21,Gravid Trap,0
2020-22,500cc CO2 - CDC Miniature Light Trap,16.9
2020-22,Gravid Trap,0
2020-22,Resting Box,3.25
2020-23,500cc CO2 - CDC Miniature Light Trap,12.083333333333334
2020-23,Gravid Trap,0.08333333333333333
2020-23,Resting Box,2.2222222222222223
2020-24,500cc CO2 - CDC Miniature Light Trap,21.454545454545453
2020-24,Gravid Trap,0.14285714285714285
2020-24,Resting Box,4.5
2020-24,Trap failure,0
2020-25,500cc CO2 - CDC Miniature Light Trap,5.6
2020-25,Gravid Trap,0.07142857142857142
2020-25,Resting Box,4.6
2020-25,Trap failure,0
2020-26,500cc CO2 - CDC Miniature Light Trap,28.923076923076923
2020-26,Gravid Trap,0.46153846153846156
2020-26,Resting Box,15.5
2020-27,500cc CO2 - CDC Miniature Light Trap,179.75
2020-27,BG Sentinel Trap with BG-Lure,0
2020-27,Gravid Trap,0.5833333333333334
2020-27,Resting Box,5.5
2020-28,500cc CO2 - CDC Miniature Light Trap,28.5
2020-28,BG Sentinel Trap with BG-Lure,0
2020-28,Gravid Trap,0.07142857142857142
2020-28,Resting Box,15
2020-29,500cc CO2 - CDC Miniature Light Trap,30.5
2020-29,BG Sentinel Trap with BG-Lure,0
2020-29,Gravid Trap,0.07142857142857142
2020-29,Resting Box,12
2020-30,500cc CO2 - CDC Miniature Light Trap,24.083333333333332
2020-30,BG Sentinel Trap with BG-Lure,0
2020-30,Gravid Trap,0
2020-30,Resting Box,16.333333333333332
2020-31,500cc CO2 - CDC Miniature Light Trap,34.166666666666664
2020-31,BG Sentinel Trap with BG-Lure,0
2020-31,Gravid Trap,0
2020-31,Resting Box,0.3333333333333333
2020-32,500cc CO2 - CDC Miniature Light Trap,8.615384615384615
2020-32,BG Sentinel Trap with BG-Lure,0
2020-32,Gravid Trap,0
2020-32,Resting Box,0.4
2020-33,500cc CO2 - CDC Miniature Light Trap,18.52173913043478
2020-33,BG Sentinel Trap with BG-Lure,0
2020-33,Gravid Trap,0.08333333333333333
2020-33,Resting Box,0
2020-34,500cc CO2 - CDC Miniature Light Trap,8.090909090909092
2020-34,BG Sentinel Trap with BG-Lure,0
2020-34,Gravid Trap,0.07142857142857142
2020-34,Light - CDC Miniature Light Trap - (Trap Failure),0
2020-34,Resting Box,6.5
2020-35,500cc CO2 - CDC Miniature Light Trap,23.333333333333332
2020-35,BG Sentinel Trap with BG-Lure,0
2020-35,Gravid Trap,0
2020-35,Resting Box,4.5
2020-36,500cc CO2 - CDC Miniature Light Trap,1.7
2020-36,BG Sentinel Trap with BG-Lure,0
2020-36,Gravid Trap,0
2020-36,Resting Box,3.75
2020-37,500cc CO2 - CDC Miniature Light Trap,7.25
2020-37,BG Sentinel Trap with BG-Lure,0
2020-37,Gravid Trap,0
2020-37,Resting Box,2.75
2020-38,500cc CO2 - CDC Miniature Light Trap,2
2020-38,BG Sentinel Trap with BG-Lure,0
2020-38,Gravid Trap,0
2020-38,Resting Box,3
2020-39,500cc CO2 - CDC Miniature Light Trap,0
2020-39,BG Sentinel Trap with BG-Lure,0
2020-39,Gravid Trap,0.07692307692307693
2020-39,Resting Box,0.6666666666666666
2020-40,500cc CO2 - CDC Miniature Light Trap,0.75
2020-40,BG Sentinel Trap with BG-Lure,0
2020-40,Gravid Trap,0
2020-40,Resting Box,0
2021-18,500cc CO2 - CDC Miniature Light Trap,0.6
2021-19,500cc CO2 - CDC Miniature Light Trap,0.8
2021-21,500cc CO2 - CDC Miniature Light Trap,1.4
2021-21,BG Sentinel Trap with BG-Lure,0
2021-21,Gravid Trap,0
2021-21,Resting Box,0
2021-22,500cc CO2 - CDC Miniature Light Trap,1.9166666666666667
2021-22,BG Sentinel Trap with BG-Lure,0
2021-22,Gravid Trap,0
2021-22,Resting Box,0
2021-23,500cc CO2 - CDC Miniature Light Trap,10.5
2021-23,BG Sentinel Trap with BG-Lure,0
2021-23,Gravid Trap,0
2021-23,Resting Box,0
2021-24,500cc CO2 - CDC Miniature Light Trap,3.6666666666666665
2021-24,BG Sentinel Trap with BG-Lure,0
2021-24,Gravid Trap,0
2021-24,Resting Box,1.25
2021-25,500cc CO2 - CDC Miniature Light Trap,11.75
2021-25,BG Sentinel Trap with BG-Lure,0
2021-25,Gravid Trap,0
2021-25,Resting Box,0.5
2021-26,500cc CO2 - CDC Miniature Light Trap,3.5
2021-26,BG Sentinel Trap with BG-Lure,0
2021-26,Gravid Trap,0
2021-26,Resting Box,0
2021-27,500cc CO2 - CDC Miniature Light Trap,11.363636363636363
2021-27,500cc CO2 - CDC Miniature Light Trap/Trap Failure,0
2021-27,BG Sentinel Trap with BG-Lure,0
2021-27,Gravid Trap,0
2021-27,Resting Box,0
2021-28,500cc CO2 - CDC Miniature Light Trap,5
2021-28,500cc CO2 - CDC Miniature Light Trap/Trap Failure,0
2021-28,BG Sentinel Trap with BG-Lure,0
2021-28,Gravid Trap,0
2021-28,Resting Box,0.75
2021-29,500cc CO2 - CDC Miniature Light Trap,21.384615384615383
2021-29,BG Sentinel Trap with BG-Lure,0
2021-29,Gravid Trap,0.15384615384615385
2021-29,Resting Box,7.25
2021-30,500cc CO2 - CDC Miniature Light Trap,23.666666666666668
2021-30,BG Sentinel Trap with BG-Lure,0
2021-30,Gravid Trap,0
2021-30,Resting Box,6.25
2021-31,500cc CO2 - CDC Miniature Light Trap,19.083333333333332
2021-31,BG Sentinel Trap with BG-Lure,0
2021-31,Gravid Trap,0
2021-31,Resting Box,5.333333333333333
2021-32,500cc CO2 - CDC Miniature Light Trap,37.36363636363637
2021-32,BG Sentinel Trap with BG-Lure,0
2021-32,Gravid Trap,0
2021-32,Resting Box,5.666666666666667
2021-33,500cc CO2 - CDC Miniature Light Trap,34.333333333333336
2021-33,BG Sentinel Trap with BG-Lure,0
2021-33,Gravid Trap,0.07692307692307693
2021-33,Resting Box,5.666666666666667
2021-34,500cc CO2 - CDC Miniature Light Trap,142.75
2021-34,BG Sentinel Trap with BG-Lure,0
2021-34,Gravid Trap,0.15384615384615385
2021-34,Resting Box,18
2021-35,500cc CO2 - CDC Miniature Light Trap,34.166666666666664
2021-35,BG Sentinel Trap with BG-Lure,0
2021-35,Gravid Trap,0.16666666666666666
2021-35,Resting Box,20
2021-36,500cc CO2 - CDC Miniature Light Trap,40.166666666666664
2021-36,BG Sentinel Trap with BG-Lure,0
2021-36,Gravid Trap,0
2021-36,Resting Box,18.333333333333332
2021-37,500cc CO2 - CDC Miniature Light Trap,71.91666666666667
2021-37,BG Sentinel Trap with BG-Lure,0
2021-37,Gravid Trap,0
2021-37,Resting Box,26.5
2021-38,500cc CO2 - CDC Miniature Light Trap,38.30769230769231
2021-38,BG Sentinel Trap with BG-Lure,0.3333333333333333
2021-38,Gravid Trap,0.14285714285714285
2021-38,Light - CDC Miniature Light Trap,55
2021-38,Resting Box,16
2021-39,500cc CO2 - CDC Miniature Light Trap,21.166666666666668
2021-39,BG Sentinel Trap with BG-Lure,0
2021-39,Gravid Trap,0.42857142857142855
2021-39,Resting Box,18
2021-40,500cc CO2 - CDC Miniature Light Trap,58.09090909090909
2021-40,BG Sentinel Trap with BG-Lure,0
2021-40,Gravid Trap,0
2021-40,Light - CDC Miniature Light Trap,0
2021-41,500cc CO2 - CDC Miniature Light Trap,15.75
2021-41,Gravid Trap,0
2021-42,500cc CO2 - CDC Miniature Light Trap,0.5714285714285714
2021-42,Gravid Trap,0.5
2022-19,500cc CO2 - CDC Miniature Light Trap,76
2022-21,500cc CO2 - CDC Miniature Light Trap,88.75
2022-21,Gravid Trap,0.6666666666666666
2022-21,Resting Box,11.4
2022-22,500cc CO2 - CDC Miniature Light Trap,18.142857142857142
2022-22,BG Sentinel Trap with BG-Lure,0
2022-22,Gravid Trap,0
2022-22,Resting Box,6.666666666666667
2022-23,500cc CO2 - CDC Miniature Light Trap,111.44444444444444
2022-23,BG Sentinel Trap with BG-Lure,0
2022-23,Gravid Trap,0.3076923076923077
2022-23,Resting Box,5.333333333333333
2022-24,500cc CO2 - CDC Miniature Light Trap,86.83333333333333
2022-24,BG Sentinel Trap with BG-Lure,0
2022-24,Gravid Trap,0.07692307692307693
2022-24,Resting Box,20.5
2022-25,500cc CO2 - CDC Miniature Light Trap,44.07692307692308
2022-25,BG Sentinel Trap with BG-Lure,0
2022-25,Gravid Trap,0.16666666666666666
2022-25,Resting Box,10
2022-26,500cc CO2 - CDC Miniature Light Trap,116.75
2022-26,BG Sentinel Trap with BG-Lure,0
2022-26,Gravid Trap,0.21428571428571427
2022-26,Resting Box,13
2022-27,500cc CO2 - CDC Miniature Light Trap,15.75
2022-27,BG Sentinel Trap with BG-Lure,0
2022-27,Gravid Trap,0
2022-27,Resting Box,4
2022-28,500cc CO2 - CDC Miniature Light Trap,30.333333333333332
2022-28,BG Sentinel Trap with BG-Lure,0
2022-28,Gravid Trap,0.2857142857142857
2022-28,Resting Box,4
2022-29,500cc CO2 - CDC Miniature Light Trap,8.583333333333334
2022-29,BG Sentinel Trap with BG-Lure,0
2022-29,Gravid Trap,0
2022-29,Resting Box,2.5
2022-30,500cc CO2 - CDC Miniature Light Trap,11.833333333333334
2022-30,BG Sentinel Trap with BG-Lure,0
2022-30,Gravid Trap,0
2022-30,Resting Box,4.75
2022-31,500cc CO2 - CDC Miniature Light Trap,26.166666666666668
2022-31,BG Sentinel Trap with BG-Lure,0
2022-31,Gravid Trap,0.07142857142857142
2022-31,Resting Box,3.5
2022-32,500cc CO2 - CDC Miniature Light Trap,15.416666666666666
2022-32,BG Sentinel Trap with BG-Lure,0
2022-32,Gravid Trap,0
2022-32,Resting Box,0.5
2022-33,500cc CO2 - CDC Miniature Light Trap,8.416666666666666
2022-33,BG Sentinel Trap with BG-Lure,0
2022-33,Gravid Trap,0.07142857142857142
2022-33,Resting Box,0.25
2022-34,500cc CO2 - CDC Miniature Light Trap,12.25
2022-34,BG Sentinel Trap with BG-Lure,0
2022-34,Gravid Trap,0.07142857142857142
2022-34,Resting Box,1
2022-35,500cc CO2 - CDC Miniature Light Trap,8.25
2022-35,BG Sentinel Trap with BG-Lure,0
2022-35,Gravid Trap,0.07142857142857142
2022-35,Resting Box,14
2022-36,500cc CO2 - CDC Miniature Light Trap,16.166666666666668
2022-36,BG Sentinel Trap with BG-Lure,0
2022-36,Gravid Trap,0
2022-36,Resting Box,7
2022-37,500cc CO2 - CDC Miniature Light Trap,10.666666666666666
2022-37,BG Sentinel Trap with BG-Lure,0
2022-37,Gravid Trap,0.14285714285714285
2022-37,Resting Box,2
2022-38,500cc CO2 - CDC Miniature Light Trap,10.2
2022-38,500cc CO2 - CDC Miniature Light Trap/Trap Failure,0
2022-38,BG Sentinel Trap with BG-Lure,0
2022-38,Gravid Trap,0
2022-38,Resting Box,0.5
2022-39,500cc CO2 - CDC Miniature Light Trap,8.818181818181818
2022-39,BG Sentinel Trap with BG-Lure,0
2022-39,Gravid Trap,0
2022-39,Resting Box,2.6666666666666665
2022-40,500cc CO2 - CDC Miniature Light Trap,6.357142857142857
2022-40,BG Sentinel Trap with BG-Lure,0
2022-40,Gravid Trap,0
2022-41,500cc CO2 - CDC Miniature Light Trap,0.5
2022-42,500cc CO2 - CDC Miniature Light Trap,3.5
2022-43,500cc CO2 - CDC Miniature Light Trap,1
2022-44,500cc CO2 - CDC Miniature Light Trap,0.3333333333333333
2022-45,500cc CO2 - CDC Miniature Light Trap,0.2222222222222222
2023-17,500cc CO2 - CDC Miniature Light Trap,0
2023-19,500cc CO2 - CDC Miniature Light Trap,4
2023-20,500cc CO2 - CDC Miniature Light Trap,3.4285714285714284
2023-21,500cc CO2 - CDC Miniature Light Trap,2.9
2023-21,Gravid Trap,0.07142857142857142
2023-21,Resting Box,8.666666666666666
2023-22,500cc CO2 - CDC Miniature Light Trap,3.25
2023-22,Gravid Trap,0
2023-22,Resting Box,4
2023-23,500cc CO2 - CDC Miniature Light Trap,23
2023-23,Gravid Trap,0
2023-23,Resting Box,6.333333333333333
2023-24,500cc CO2 - CDC Miniature Light Trap,42.84615384615385
2023-24,BG Sentinel Trap with BG-Lure,0
2023-24,Gravid Trap,0.6
2023-24,Resting Box,11.75
2023-25,500cc CO2 - CDC Miniature Light Trap,40.84615384615385
2023-25,BG Sentinel Trap with BG-Lure,0
2023-25,Gravid Trap,0.21428571428571427
2023-25,Resting Box,12
2023-26,500cc CO2 - CDC Miniature Light Trap,64.92307692307692
2023-26,500cc CO2 - CDC Miniature Light Trap/Trap Failure,20
2023-26,BG Sentinel Trap with BG-Lure,0
2023-26,Gravid Trap,0
2023-26,Resting Box,28
2023-27,500cc CO2 - CDC Miniature Light Trap,24.083333333333332
2023-27,BG Sentinel Trap with BG-Lure,0
2023-27,Gravid Trap,0
2023-27,Resting Box,15.5
2023-28,500cc CO2 - CDC Miniature Light Trap,49.69230769230769
2023-28,BG Sentinel Trap with BG-Lure,0
2023-28,Gravid Trap,0
2023-28,Resting Box,14.333333333333334
2023-29,500cc CO2 - CDC Miniature Light Trap,93.92307692307692
2023-29,BG Sentinel Trap with BG-Lure,0
2023-29,Gravid Trap,1.6666666666666667
2023-29,Resting Box,17.333333333333332
2023-30,500cc CO2 - CDC Miniature Light Trap,140.30769230769232
2023-30,BG Sentinel Trap with BG-Lure,0
2023-30,Gravid Trap,0.07142857142857142
2023-30,Resting Box,8
2023-31,500cc CO2 - CDC Miniature Light Trap,94.61538461538461
2023-31,BG Sentinel Trap with BG-Lure,0
2023-31,Gravid Trap,0.21428571428571427
2023-31,Resting Box,5.666666666666667
2023-32,500cc CO2 - CDC Miniature Light Trap,85
2023-32,BG Sentinel Trap with BG-Lure,0
2023-32,Gravid Trap,0.07142857142857142
2023-32,Resting Box,19.666666666666668
2023-33,500cc CO2 - CDC Miniature Light Trap,149.30769230769232
2023-33,500cc CO2 - CDC Miniature Light Trap/Trap Failure,0
2023-33,BG Sentinel Trap with BG-Lure,0
2023-33,Gravid Trap,1
2023-33,Resting Box,13.666666666666666
2023-34,500cc CO2 - CDC Miniature Light Trap,29.692307692307693
2023-34,BG Sentinel Trap with BG-Lure,0.25
2023-34,Gravid Trap,0.21428571428571427
2023-34,Resting Box,22.666666666666668
2023-35,500cc CO2 - CDC Miniature Light Trap,75.88235294117646
2023-35,BG Sentinel Trap with BG-Lure,0.25
2023-35,Gravid Trap,0.2857142857142857
2023-35,Resting Box,31.75
2023-36,500cc CO2 - CDC Miniature Light Trap,33.666666666666664
2023-36,BG Sentinel Trap with BG-Lure,0.25
2023-36,Gravid Trap,0.08333333333333333
2023-36,Resting Box,7.5
2023-37,500cc CO2 - CDC Miniature Light Trap,79.42857142857143
2023-37,BG Sentinel Trap with BG-Lure,3.75
2023-37,Gravid Trap,0.2857142857142857
2023-37,Resting Box,7.666666666666667
2023-38,500cc CO2 - CDC Miniature Light Trap,58.25
2023-38,500cc CO2 - CDC Miniature Light Trap/Trap Failure,0
2023-38,BG Sentinel Trap with BG-Lure,0
2023-38,Gravid Trap,0.5
2023-38,Resting Box,20.666666666666668
2023-39,500cc CO2 - CDC Miniature Light Trap,16.692307692307693
2023-39,BG Sentinel Trap with BG-Lure,1.25
2023-39,Gravid Trap,0.23076923076923078
2023-39,Resting Box,18
2023-40,500cc CO2 - CDC Miniature Light Trap,5.666666666666667
2023-40,500cc CO2 - CDC Miniature Light Trap/Trap Failure,29
2023-40,BG Sentinel Trap with BG-Lure,0
2023-40,Gravid Trap,1
2023-40,Resting Box,8.333333333333334
2023-41,500cc CO2 - CDC Miniature Light Trap,14.333333333333334
2023-41,Gravid Trap,0
2023-41,Resting Box,1.3333333333333333
2023-42,500cc CO2 - CDC Miniature Light Trap,5.142857142857143
2023-42,Resting Box,5.666666666666667
2023-43,500cc CO2 - CDC Miniature Light Trap,4.857142857142857
2023-43,Resting Box,8.666666666666666
2023-44,500cc CO2 - CDC Miniature Light Trap,0
2023-44,Resting Box,0
